"","Signature_1","Signature_100","Signature_13","Signature_17b","Signature_18","Signature_2","Signature_3","Signature_34","Signature_35","Signature_41","Signature_5","Signature_8","Signature_85","df.extra"
"TCGA.36.2530",88.6560021409891,19.1153964021795,NA,NA,1044.82796925646,NA,539.625391042282,NA,NA,NA,2237.7501263016,67.2904076948369,112.913641305541,539.625391042282
"TCGA.10.0930.1",70.4319402566808,48.9523574571415,NA,NA,NA,91.4133378648935,1357.46853770481,NA,NA,230.427855037886,2116.65229559866,340.983556010753,784.735110559678,1357.46853770481
"TCGA.24.2254",163.347807659563,27.93872045213,NA,8.14812434912153,226.547198608555,NA,429.464023228632,NA,NA,NA,1871.98721684409,293.529480427591,213.449860225771,429.464023228632
"TCGA.23.2649",154.532429765824,459.613951327578,NA,148.258766264915,146.331292497179,274.891387731815,4162.08626852195,NA,NA,NA,2170.39978944263,NA,1201.44075029306,4162.08626852195
"TCGA.25.1322",243.955276684329,72.4326318412911,NA,NA,443.620531694106,40.9932901419313,1192.51709907521,NA,NA,NA,3039.0073271681,69.5042599660952,316.013617589785,1192.51709907521
"TCGA.24.1428",44.0262615718245,NA,225.036918650788,NA,232.250254407831,412.0618340857,755.639795602804,NA,NA,NA,1791.97829015723,224.273901178352,329.547596720172,755.639795602804
"TCGA.5X.AA5U",201.223032868559,70.9349716504675,1.68484174771348,NA,949.847811052474,NA,529.991824905,NA,NA,NA,2382.13556353269,743.340209546909,364.039982529268,529.991824905
"TCGA.61.2612",76.1532389857328,56.3562138276242,88.7344144359547,NA,904.205630528811,52.9310443112722,321.137411625142,NA,NA,NA,1603.377532441,930.366221461968,NA,321.137411625142
"TCGA.09.2056",282.150959457884,55.8824367690328,493.061938538944,NA,NA,206.860655053105,1002.48903093313,NA,NA,NA,6322.3381583105,337.040605178502,850.109021849542,1002.48903093313
"TCGA.09.1675",38.9352487505238,NA,61.9474025638125,NA,337.423932691348,43.9590907246285,530.459428272759,NA,NA,NA,977.92970159127,184.816388514692,238.668560287392,530.459428272759
"TCGA.29.1707",NA,35.0188851430172,109.712619391413,NA,1102.75298770628,106.307410826124,95.5044952127864,NA,NA,NA,1633.83168837993,1153.81383776142,102.133260460569,95.5044952127864
"TCGA.23.1116",29.5705706677829,55.2734393438426,NA,NA,468.114051345092,39.0870656740893,681.878103340984,NA,NA,NA,1478.87590741529,550.197551993438,131.169726556451,681.878103340984
"TCGA.61.1722",NA,39.2517833792388,379.161874451894,NA,1241.7654171274,305.641847930468,413.807615502773,NA,NA,NA,1542.48683842003,1378.92174364284,18.4807061090286,413.807615502773
"TCGA.13.0791",84.588974226972,NA,33.9754450431669,NA,168.486214545663,NA,1209.90642183191,579.31656426117,324.240635072866,NA,551.544716177694,NA,1915.93526288392,1209.90642183191
"TCGA.24.2293",1182.09393214653,NA,115.067712046944,52.7703371060031,NA,164.644375848817,789.260677854714,NA,NA,NA,10128.4927437729,328.58593481185,1234.93850665573,789.260677854714
"TCGA.57.1586",1047.12246604025,282.301722218301,NA,NA,NA,NA,1993.4717242491,NA,NA,NA,8323.7693149256,NA,1107.85080400398,1993.4717242491
"TCGA.13.1411.1",311.818038019303,NA,31.5851258085345,NA,124.988415139914,36.1914571751989,1262.19706581447,NA,NA,NA,3443.21701637374,505.501979669918,267.913659190604,1262.19706581447
"TCGA.09.2044.1",94.5813605452138,120.798629791173,NA,28.7209001940969,NA,66.3077317466343,1271.48764090227,NA,NA,NA,2890.7837687841,379.040263653899,853.338770670779,1271.48764090227
"TCGA.13.1506",175.225593448068,219.683647172215,NA,49.0544370183107,212.065750545291,NA,930.410518986723,NA,NA,NA,2096.95895827855,590.988990064795,282.124600802201,930.410518986723
"TCGA.25.2409",1278.68344573274,449.500811594258,339.145267396621,160.785906286644,NA,307.868561492902,4664.89010402166,NA,NA,NA,18575.1286001938,NA,4076.26582046933,4664.89010402166
"TCGA.04.1347",NA,222.946702534762,183.350836173909,NA,949.699153185205,217.242707924329,868.204089352994,NA,NA,NA,2711.79166570441,695.888224021731,599.346490368242,868.204089352994
"TCGA.04.1347.1",NA,NA,17.9695772004377,NA,328.589303589434,67.5687857754742,1431.3229235206,NA,NA,307.331811141585,1885.50455959821,312.717331228974,899.717541039451,1431.3229235206
"TCGA.61.1906",55.2583168846763,NA,NA,NA,224.481441018792,60.4306995567706,340.445900490677,NA,NA,134.610398443096,1122.90770406634,284.555754665831,274.156455678121,340.445900490677
"TCGA.04.1371",500.605592584103,NA,NA,NA,262.864618784642,NA,284.31547289372,82.7101862006124,NA,197.029282432925,4828.20734296036,906.767716328085,323.633450433898,284.31547289372
"TCGA.36.2543",90.8125716787972,NA,32.4960879867643,NA,564.961446540834,83.4018179775287,290.63789142972,NA,NA,NA,2995.96930176499,849.136152894659,271.609805079773,290.63789142972
"TCGA.09.0366",274.360097016241,49.398027371605,104.499167491417,NA,NA,48.2086239499053,671.85570397679,NA,NA,NA,5602.10937426169,560.2020851424,734.570517255787,671.85570397679
"TCGA.04.1516",272.675241930879,NA,NA,NA,461.392306476294,26.7077047001273,855.41018971355,NA,NA,NA,2965.95240629966,632.893441995865,278.260066596666,855.41018971355
"TCGA.36.2548",92.78004273409,79.91515450787,35.8015083211095,NA,646.778845956363,NA,505.588824652028,NA,NA,NA,2174.92379240542,646.26296474609,239.459902294543,505.588824652028
"TCGA.24.1435",NA,386.61061814435,NA,1868.22328326844,44548.4481820669,2310.18014834394,NA,NA,NA,12317.180377734,NA,NA,814.372401845519,0
"TCGA.61.2087",130.503818542168,265.493327017799,98.057800535508,NA,257.157364222442,350.333046161673,2939.6027215981,NA,NA,NA,2464.41403114441,NA,856.406326268812,2939.6027215981
"TCGA.29.1701",82.117172028618,163.362912382706,89.8240729153731,NA,291.248058128373,179.86200246213,1497.96812523249,NA,NA,NA,1058.83282147509,NA,317.939068604208,1497.96812523249
"TCGA.29.2427",19.7808998459249,67.7143548387773,110.923169258921,NA,943.634444673882,86.3848622161571,NA,NA,NA,NA,1689.26687848326,1259.36236155974,67.0062089317421,0
"TCGA.24.1470",36.601798703623,73.3639803546053,54.5754997259274,32.7590679799799,752.184666532463,NA,NA,NA,NA,NA,2732.6232932801,1049.28923520467,252.26388189697,0
"TCGA.24.1469",86.9456156404801,186.284928709294,NA,22.8073560671005,270.705531648168,86.5904589915429,1667.77812833391,NA,NA,NA,658.127552700131,NA,229.101766418456,1667.77812833391
"TCGA.24.2038",53.1136704717257,141.071818358744,NA,NA,NA,67.8107799669146,2246.92434345457,NA,NA,240.692729894503,2320.49353451838,307.34689688145,710.665797383328,2246.92434345457
"TCGA.61.2096",60.9392884660686,69.6667899796769,NA,NA,76.6756620706047,29.2633211480438,722.315971335638,NA,NA,NA,1126.46688642646,163.239839119903,293.310521241757,722.315971335638
"TCGA.13.1498",144.752252352644,NA,107.263785393537,NA,128.326853106568,NA,399.712937036858,NA,NA,NA,3613.02752202099,651.764040474922,560.882315740314,399.712937036858
"TCGA.24.1417",187.698887490876,NA,169.521333854906,NA,835.29069250347,242.984075159909,572.637692209302,NA,NA,NA,2671.90305043376,407.452732195516,221.082217336839,572.637692209302
"TCGA.13.1510",133.116222517721,NA,1084.37834590338,26.2542146713526,NA,1108.93705942328,1080.83976408412,NA,NA,NA,5137.79393728166,329.288109272157,890.144458732702,1080.83976408412
"TCGA.23.1022",NA,NA,NA,NA,8727.95562294765,NA,3768.38207093603,NA,421.132973703782,NA,NA,6600.15053973685,NA,3768.38207093603
"TCGA.24.2036",182.376961097649,161.460788307948,NA,24.5110445819489,318.37844619889,NA,1187.56191159783,NA,NA,NA,2509.3827347282,274.650345068649,293.316822025043,1187.56191159783
"TCGA.24.0982.1",NA,6.45762430197351,12.5995861573217,NA,220.45448254175,25.068258102001,383.670012120813,NA,NA,NA,1352.65611176259,584.678835629623,223.50949316211,383.670012120813
"TCGA.04.1346.1",75.3067030407987,41.6678054787685,NA,NA,429.823643002967,16.9419419015374,234.668474713459,NA,NA,NA,1774.49355213798,336.397332386112,194.688444458823,234.668474713459
"TCGA.04.1332",523.126816243245,NA,13776.585875995,72.2369983921039,NA,11025.3482740039,6488.00512615547,NA,NA,1366.73133744325,5458.69394697594,NA,775.196231194491,6488.00512615547
"TCGA.13.1499",131.357026832744,NA,NA,NA,1678.44543039577,98.404884572797,977.608621490782,NA,123.967166156059,NA,3708.55627352872,792.071980144325,145.301664815481,977.608621490782
"TCGA.61.1914",777.312588853206,28.8309382626139,NA,NA,87.720324775486,NA,1241.21695195814,NA,NA,NA,5880.86706352509,316.257342212275,214.349837138421,1241.21695195814
"TCGA.59.2349",140.925711821628,66.2357136117547,13.0477560628204,NA,756.448623870644,NA,409.785311302455,NA,NA,NA,2394.71002047861,791.587077781909,209.799779714198,409.785311302455
"TCGA.25.2398",41.5207375686029,29.4086301142999,92.0559379236709,NA,667.734232184314,28.5790365539278,NA,NA,NA,NA,2583.99555946296,996.139526618243,468.875407268884,0
"TCGA.24.1844",107.153693163716,173.216906537443,NA,56.414150237958,150.337303190116,77.5163006968103,1894.58182604854,NA,NA,NA,1336.2622987546,NA,467.677853062752,1894.58182604854
"TCGA.23.2643",590.685343718681,67.6212571767042,NA,NA,942.449524610409,NA,603.44056546006,NA,422.917292114274,NA,7398.24947290594,1012.07009861494,NA,603.44056546006
"TCGA.42.2589",115.797379036379,72.3764609178811,NA,NA,NA,47.1801487904741,1313.61916989195,NA,NA,NA,2467.42171191431,NA,402.958069880997,1313.61916989195
"TCGA.13.1504",313.896584489361,677.214960352512,NA,157.870879090287,145.30652760057,171.556485065501,5418.05858478295,NA,NA,NA,1415.89824759598,NA,1098.06369232635,5418.05858478295
"TCGA.24.1425",106.91183556349,223.261564492109,NA,12.0013233773553,620.531396040162,216.442488425565,1980.40627790736,NA,NA,NA,249.412483171618,NA,207.820317936447,1980.40627790736
"TCGA.29.1693",66.3617821610554,40.6489331773674,NA,10.8284210221644,NA,53.6269444670796,1237.75527989744,NA,NA,NA,2287.60565729194,270.03132096359,767.104147546571,1237.75527989744
"TCGA.20.1682",141.498225837018,52.9752777102218,NA,10.3160771896046,NA,131.561514591643,1532.11511533162,NA,NA,NA,2987.16453349085,NA,803.189393999975,1532.11511533162
"TCGA.25.1323",95.5606449817831,NA,12.5631655466578,NA,548.7753362167,90.136985644443,264.642313154526,NA,NA,NA,2074.17994549941,604.92409728627,112.673552635345,264.642313154526
"TCGA.04.1349",309.745852352408,33.6021975350144,NA,21.3923241853783,146.790133707524,NA,900.888801499946,NA,NA,NA,3189.51031903136,134.456166093569,609.433253923986,900.888801499946
"TCGA.23.1124",61.3205084819136,NA,54.0148468203943,NA,282.394677766682,59.0624947205537,526.017984433832,NA,NA,NA,1664.7014876171,482.76964342459,383.138937400812,526.017984433832
"TCGA.30.1853",180.734956699926,204.631562791523,NA,NA,NA,181.507506276869,3197.49310682722,NA,NA,327.086150731531,4364.63899952149,408.470095433751,1377.04952826959,3197.49310682722
"TCGA.13.1497",56.7375004032229,70.6393205102849,NA,NA,1098.97480102061,4.45207315594149,607.594524092828,NA,NA,NA,2046.12210932228,541.559353089678,159.017942294799,607.594524092828
"TCGA.25.1319",144.64799701856,NA,274.159811612818,NA,763.686115680063,352.674578534019,523.048029706772,NA,NA,NA,2450.05304039651,308.643145719518,112.743403283586,523.048029706772
"TCGA.OY.A56Q",4266.30260769875,155.036612615756,53.3633514140099,53.8030879840833,NA,NA,1255.33439110889,NA,NA,NA,39496.2063981709,NA,5032.88461765477,1255.33439110889
"TCGA.13.0886",307.808006898466,264.576453356147,160.073359671353,NA,NA,235.386805454049,2679.86292809711,NA,NA,NA,6044.64281529122,664.716136684653,1553.83013007209,2679.86292809711
"TCGA.59.2350",145.830230125176,NA,39.0538629351728,18.1850639307698,NA,60.2052059330157,1076.68366224906,NA,NA,NA,2702.68774114514,147.671872330663,754.908755476378,1076.68366224906
"TCGA.04.1361.1",NA,NA,NA,780.175882092181,7658.45847124086,300.366029406053,NA,NA,NA,6522.91763178165,NA,NA,NA,0
"TCGA.13.0890",132.747244176049,NA,255.15706938487,NA,369.159461827623,307.01592590249,700.796625512679,NA,NA,NA,1980.16827176201,202.919006823478,153.319831515539,700.796625512679
"TCGA.24.2271",106.895507436489,NA,NA,19.7804287331057,196.599351030587,NA,1669.42428640522,260.859679117015,NA,NA,2550.17811039633,173.689910998972,1152.64946776632,1669.42428640522
"TCGA.13.0755.1",180.165904340316,NA,55.4895436195495,NA,408.033620190728,53.9719337691042,845.356846872928,NA,NA,NA,2578.11788708029,268.92650793923,231.997494914496,845.356846872928
"TCGA.24.1423",40.9851487319204,NA,33.641201397583,NA,1471.86616058973,42.032954685226,572.261791713124,NA,NA,NA,1975.59690072896,943.853679120026,131.365986051373,572.261791713124
"TCGA.13.1405",144.277206164006,NA,NA,NA,979.329184597687,139.077126108153,2468.37236522963,NA,NA,1025.99624008283,5038.34422369202,1445.3467478226,2401.52121539643,2468.37236522963
"TCGA.13.0807",151.816307442483,359.4959177958,NA,42.8024238579138,222.19806530711,80.1637731867497,2826.34091378964,NA,NA,NA,432.825181589951,NA,490.929419083228,2826.34091378964
"TCGA.13.0764",134.368146912582,NA,NA,NA,263.389884039429,NA,391.039858662012,NA,NA,57.6010417567066,2344.57882655681,NA,60.9034919190816,391.039858662012
"TCGA.13.1403",97.302644088161,200.223997347973,NA,46.3713258239314,312.205479083994,58.7776273451749,3131.29587137421,NA,NA,NA,1532.49724441342,NA,796.221778276275,3131.29587137421
"TCGA.29.1785",78.321878728615,61.8551120586653,NA,27.5515328505019,NA,2.73524732608558,918.197603053355,NA,NA,NA,665.21282674436,110.788098932707,528.983313893798,918.197603053355
"TCGA.13.A5FU",88.2597970034283,97.8206611261074,71.9398290590755,NA,NA,45.2787708605312,1266.69795773316,NA,NA,NA,2590.72910058208,267.285793752235,903.423205728266,1266.69795773316
"TCGA.09.0369",NA,39.0377764877743,18.7293315882084,NA,304.952420211167,NA,616.064719345626,NA,NA,180.218024478551,1045.89281201568,363.017948263069,171.853162143734,616.064719345626
"TCGA.09.0369.1",45.9132312343115,58.5127934446723,313.985112408525,NA,1403.49747677528,209.331735608176,561.441741700622,NA,NA,NA,1971.87550672777,808.152390461555,NA,561.441741700622
"TCGA.24.1847",202.26181937529,NA,NA,NA,1227.14194077771,NA,201.000338058427,NA,130.179824718403,NA,2485.24231519879,1045.49897682665,38.9276279001293,201.000338058427
"TCGA.29.1694",33.6755979389607,51.9076155494838,21.9709542247205,NA,NA,28.4225105661271,803.57263637357,NA,NA,NA,1927.01741022324,111.173642643776,426.450864166677,803.57263637357
"TCGA.13.0885",189.707111540302,46.9465221502794,NA,NA,288.448463537874,101.810690457642,1024.52611508727,NA,NA,NA,3311.71555787611,27.9979664160242,498.809091198338,1024.52611508727
"TCGA.13.0885.1",76.8773731045201,335.242495964259,NA,42.7627815115173,801.220204565161,201.86801549992,2729.48423458377,NA,NA,NA,NA,338.222653531582,297.817202900326,2729.48423458377
"TCGA.10.0928",NA,NA,106.506786336364,28.7755037694358,211.327709132384,48.3134189070093,916.004190527007,NA,NA,NA,3219.35647117944,424.049814550346,659.430075937391,916.004190527007
"TCGA.13.0726",NA,NA,NA,21.0913726662682,414.717125015438,80.6477390900306,1364.93751297976,NA,NA,322.398955995613,3682.95464816088,660.890491715854,1275.7423268788,1364.93751297976
"TCGA.36.2552",99.5697605500286,48.9947887126056,97.2463638416897,NA,404.069277104745,115.395609051517,NA,NA,NA,NA,3014.55888282185,1165.86363142883,116.288845325663,0
"TCGA.09.2043",NA,NA,7008.08863583434,NA,68448.0370994807,NA,NA,NA,NA,NA,NA,NA,NA,0
"TCGA.09.1664",59.3200521472012,306.566001092994,NA,39.2788502556619,1211.30566878377,180.079390228152,2814.52118384795,NA,NA,NA,NA,530.253528126409,212.309672337642,2814.52118384795
"TCGA.24.1430",57.4702894115421,25.5554958438134,93.5983524292666,NA,310.340891592335,25.3245659286036,NA,NA,NA,NA,2928.95097023832,644.296117348291,437.301167331925,0
"TCGA.13.0717",61.7556546355395,NA,NA,NA,294.243104919572,56.4715118903956,1752.97097068542,NA,NA,226.105030536182,1043.40084965648,292.505393727662,514.982864019785,1752.97097068542
"TCGA.24.1413",NA,NA,125.025414049556,NA,834.979342614748,218.713970424936,1006.03078691985,NA,NA,1226.0216977342,737.323255909401,1686.80923115795,2043.85167068219,1006.03078691985
"TCGA.13.1507",NA,NA,NA,279.843161763907,6886.77902616329,367.025814881606,NA,NA,NA,3667.81675525576,1442.34540622134,NA,NA,0
"TCGA.25.2397.1",NA,45.9619383651005,93.7444870989395,NA,520.130501984688,39.8966059006242,96.3598815129088,NA,NA,NA,2856.62384003928,923.140604818509,308.355822243347,96.3598815129088
"TCGA.61.2016",72.8388907880892,82.598490958246,NA,6.28841429679652,843.947778572569,89.0321591841084,228.87924004881,NA,NA,NA,2318.47180420316,1462.03911618385,NA,228.87924004881
"TCGA.13.1501",51.8615564812209,NA,NA,NA,272.128381803091,33.3491793134991,1254.04275763982,NA,NA,602.222261923174,2469.5978255719,674.108705906672,971.54387216038,1254.04275763982
"TCGA.09.1670",183.25166568385,465.396933999009,NA,129.156742667491,356.078580368585,93.7362037913406,3098.32168792308,NA,NA,NA,628.912419304744,NA,470.40612813673,3098.32168792308
"TCGA.10.0934.1",9.72079112813521,53.9847703725886,32.905222400151,NA,990.408014628294,NA,102.588122103026,NA,NA,NA,1528.43771022538,1019.71742143617,130.470617321768,102.588122103026
"TCGA.24.1436",147.115332539035,124.698474194889,96.6528631755095,NA,1393.22521428343,104.868917212642,2114.37351301479,NA,NA,NA,1852.11409481065,NA,222.852343779752,2114.37351301479
"TCGA.13.1511",75.2607225315967,NA,NA,4.50638449265207,197.229633780025,NA,576.015090470643,272.170654449619,266.170444765518,NA,313.835926972294,NA,1803.21784234044,576.015090470643
"TCGA.36.2542",97.8966615886203,48.9181387731187,NA,NA,500.166771681327,49.6972462864802,297.630683021254,NA,NA,NA,1941.32437748564,455.84180481154,196.367034159679,297.630683021254
"TCGA.59.2352",116.955294982671,101.475188583721,NA,17.031389803382,NA,109.674598910434,1819.81443156348,NA,NA,NA,2008.03184369792,NA,567.759524225508,1819.81443156348
"TCGA.29.1771",167.868745520804,77.2695650568147,NA,NA,300.235074192359,66.4837011277583,279.238081928721,NA,NA,NA,3550.75857631903,660.368663415454,333.688081238247,279.238081928721
"TCGA.61.1910",NA,13.8816645390347,NA,13.2687461208265,345.485390035434,34.3114287412332,496.94498436462,NA,NA,NA,1479.34465056043,274.2261107651,155.78176344751,496.94498436462
"TCGA.25.1328",51.9466553103759,NA,655.833949345567,NA,188.381170682763,640.192997607779,336.708352705717,NA,NA,NA,1163.57940561175,166.237044001593,291.589420680146,336.708352705717
"TCGA.04.1342",211.594615303273,118.264246055736,NA,NA,94.7575040797286,52.9126841444739,1870.075429812,NA,NA,NA,2839.3635865438,174.339082503027,460.264008170198,1870.075429812
"TCGA.13.1505",103.490204065995,50.5295501287313,28.7965759629559,NA,168.155402810788,32.2094427994174,459.354335881463,NA,NA,NA,1409.38612645311,NA,219.213102975061,459.354335881463
"TCGA.10.0933",108.109033855983,59.5889345173291,NA,NA,764.421086542684,NA,431.629451019381,NA,NA,NA,2540.58847484233,496.370586173904,156.990436909059,431.629451019381
"TCGA.13.0903",100.663920150215,16.4309994524972,NA,NA,139.998486109238,8.46993458369728,747.201175798922,NA,44.5759910562624,NA,1322.55223312302,NA,354.335899685814,747.201175798922
"TCGA.13.0903.1",222.273337167929,NA,NA,25.9989660776024,179.132657363178,NA,NA,NA,NA,238.818422665188,4584.73629593808,485.818879666903,1043.69083778728,0
"TCGA.13.0724",94.4182575847852,NA,134.362230157452,NA,69.0349720862347,15.4178577989896,260.146567735587,NA,NA,NA,4410.60021040581,731.613814957908,600.447997801312,260.146567735587
"TCGA.61.1730",114.267876174625,NA,132.890417917129,NA,493.646275966817,451.157354154847,269.586674387595,NA,NA,NA,2741.96404217392,424.249638797459,174.298947562382,269.586674387595
"TCGA.61.2095",2109.85177957861,NA,NA,30.7778260747359,NA,NA,1431.23422639248,NA,NA,559.045272089403,5195.96749015133,445.786001236839,1004.94879855692,1431.23422639248
"TCGA.13.1489",239.993592971841,247.71780567132,NA,15.2568280396314,240.003111795091,102.457536483055,2441.26033716258,NA,NA,NA,1433.13164545916,NA,309.631866486414,2441.26033716258
"TCGA.57.1992",171.020750554641,37.3551719395848,0.119110545353279,NA,110.372673631682,NA,1009.94310010053,NA,NA,NA,2670.99180033362,413.565401277867,566.020279655872,1009.94310010053
"TCGA.13.2059",73.6521953858812,262.178612179576,NA,15.6271516014639,970.97121926559,108.72813229107,2604.06560636226,NA,NA,NA,NA,NA,162.423597401005,2604.06560636226
"TCGA.13.0913",196.723092132493,61.9999937260839,12.9950276760973,NA,437.362199816985,NA,552.42131310809,NA,NA,NA,2571.02372584581,372.637617859084,383.050246967732,552.42131310809
"TCGA.29.1770",33.4690451970114,14.9732457280722,NA,4.13274222898005,439.503124404622,NA,302.856621535207,NA,NA,NA,1271.56595695243,288.41508712662,159.375279919536,302.856621535207
"TCGA.42.2588",470.183225111144,NA,87.6558560749622,NA,NA,NA,807.989971269948,NA,NA,NA,8629.89480589338,663.765768999366,1265.46768694645,807.989971269948
"TCGA.61.2008",153.948433170905,58.3062687774687,27.0083795585238,NA,462.611714875448,NA,474.107386444512,NA,NA,NA,2338.64054942196,422.735601705792,366.362214338935,474.107386444512
"TCGA.20.1686",89.3267379344832,NA,NA,NA,261.20634352236,27.3457045878411,627.818961988062,66.9251551055053,139.753789542003,NA,1039.83226465706,NA,424.444210628452,627.818961988062
"TCGA.23.2072",90.4688902994786,114.496406674076,NA,29.6328248104924,NA,88.2378899988779,1633.32414123926,NA,NA,NA,2847.16477623936,69.9855377549896,805.640175204538,1633.32414123926
"TCGA.42.2587",167.376718196993,125.474107325564,221.302081141767,NA,815.119879858118,131.719659710611,1432.08455783308,NA,NA,NA,2477.97704733739,NA,395.747653481891,1432.08455783308
"TCGA.13.2065",NA,222.598087624712,NA,86.08068972619,653.766301777834,173.29122109981,2921.50321922046,NA,NA,615.27144498472,966.735782102237,NA,1566.71549100573,2921.50321922046
"TCGA.WR.A838",NA,250.411850154643,406.141164817025,NA,1319.34001559014,711.220402123946,888.332435433369,NA,NA,NA,3145.16314013542,439.803052664588,753.89725849875,888.332435433369
"TCGA.24.1431",NA,103.972775454113,NA,NA,146.935003554536,227.645284802722,2657.82001924195,NA,NA,995.909943979837,3410.46565342015,1310.98059834901,2461.11679701808,2657.82001924195
"TCGA.29.1769",28.5490442039529,36.8056991235228,NA,NA,450.296824785041,NA,354.173484914678,NA,NA,NA,1991.40385715066,541.758633703774,206.120491897715,354.173484914678
"TCGA.24.2260",734.696725668647,350.787156665088,70.1597420582591,58.5593070540517,NA,44.1577849752667,3566.1301307192,NA,NA,NA,12711.8888902647,NA,2219.64874615379,3566.1301307192
"TCGA.13.1477",NA,NA,NA,1027.51593162019,24043.613532503,1164.96827617528,NA,NA,NA,9353.37056888166,NA,NA,NA,0
"TCGA.23.2645",459.676405031064,123.579860942148,698.728003207171,NA,NA,553.520389786401,1146.26828161453,NA,NA,NA,11131.1497099992,849.729935844751,2320.35496755785,1146.26828161453
"TCGA.61.2002",65.4352303075185,43.0263597686267,NA,NA,363.541682543903,20.8840914662227,579.247821928875,NA,NA,NA,1380.49024306392,289.690163270116,155.003165734415,579.247821928875
"TCGA.57.1993",345.716807715805,NA,43.2610038603397,NA,540.336467458747,35.1904508895659,660.805400712186,NA,NA,NA,4132.62343633698,607.527933248299,524.275098079316,660.805400712186
"TCGA.23.1027",165.386686219469,171.433999757376,NA,48.3394058655594,167.118459562954,NA,818.675439806654,NA,NA,NA,1504.51913553353,560.220415615673,207.263205218008,818.675439806654
"TCGA.24.2295",339.068667365303,11.0004184569749,NA,NA,NA,NA,969.147299436291,NA,103.566580481275,66.7548481743703,4079.90891580621,23.2989639860616,571.120941069563,969.147299436291
"TCGA.24.1103",115.357737811383,462.924861242647,NA,125.623985737282,413.577544307713,184.135534420909,3914.42391243311,NA,NA,NA,1401.95731456952,NA,968.159371193074,3914.42391243311
"TCGA.13.0884.1",88.1510217912843,68.1930043358781,35.3277859218384,NA,NA,62.150480837488,1524.95271109017,NA,NA,NA,2031.47113161632,125.781145598548,647.891273092388,1524.95271109017
"TCGA.09.2053",336.719167605044,60.8861050578067,34.8578556959674,NA,NA,16.2521825433345,421.037153234015,NA,NA,NA,3471.78122988726,168.539704661541,483.595831442216,421.037153234015
"TCGA.61.1911",202.923064200919,544.962642692014,NA,164.821954204807,327.432312754362,222.214592985147,4106.70641578306,NA,NA,NA,705.662862985133,NA,953.600519222425,4106.70641578306
"TCGA.36.2538",85.8075192145273,126.26216603597,NA,35.2518954228735,89.9529017318618,54.7410303111245,1879.89301588767,NA,NA,NA,809.503350964921,NA,405.950852687998,1879.89301588767
"TCGA.24.1426",426.487336980159,NA,17.0883035241999,NA,85.9083448716188,120.103978702398,714.093664526511,NA,NA,NA,4626.25735066811,170.3440237587,529.199368980852,714.093664526511
"TCGA.42.2582",128.221863831009,197.937684246372,NA,NA,1592.85180962978,76.1954842964834,2491.52794984914,NA,NA,NA,1977.90298173122,327.832380419546,319.205183450754,2491.52794984914
"TCGA.23.1030",122.615542181198,NA,86.518421281667,NA,631.506018763312,16.9260379500241,600.846807205569,NA,NA,NA,3081.96714394503,673.259112485003,354.713614277937,600.846807205569
"TCGA.29.A5NZ",32.5526382679299,96.3175389857603,NA,NA,444.009927089787,NA,1580.31028131759,73.8084980992795,75.2718398477074,NA,955.085684384967,NA,708.934166313595,1580.31028131759
"TCGA.13.0768",121.443522167746,348.228077671302,NA,36.5592973782233,297.738834788925,98.9153663960988,2530.31350391375,NA,NA,NA,269.508326724535,NA,290.985144963745,2530.31350391375
"TCGA.24.1424",90.257902594196,99.9451695681141,171.86778833275,26.1060108827011,NA,184.864641112439,1730.89030586794,NA,NA,NA,2072.0959831487,NA,757.902329346883,1730.89030586794
"TCGA.23.1114",100.709612360909,NA,32.3072104287455,NA,88.7671768122606,37.3316971331638,580.080979869263,NA,NA,NA,2246.45774683741,145.991816856721,238.564792259693,580.080979869263
"TCGA.23.1809",95.1389665248158,44.8805326738666,38.1388082837228,5.02423913842676,NA,50.87943564577,1242.49583630474,NA,NA,NA,2912.5918153055,NA,586.756337880103,1242.49583630474
"TCGA.13.0894",NA,90.1764828349659,NA,1288.851201206,23802.7538787348,785.536868709536,NA,NA,NA,9355.77017802688,NA,NA,401.002812525913,0
"TCGA.13.1494",409.692102421415,216.458391270673,NA,NA,NA,23.2098408091086,5732.79450763558,NA,NA,149.929210790413,7692.74671576867,475.478500063637,1420.26363027607,5732.79450763558
"TCGA.24.0970",214.182741806888,809.328668385174,NA,266.088422177181,568.419580422461,160.303410032973,4668.75440855427,NA,NA,NA,NA,NA,927.836770631617,4668.75440855427
"TCGA.13.1492",74.3722363329866,72.9129919765194,220.789156496083,NA,794.185370350098,298.240376650187,645.412565898523,NA,NA,NA,2147.37492200974,860.001123374686,NA,645.412565898523
"TCGA.04.1349.1",397.547169701461,137.80945506707,293.467286850791,NA,NA,128.097375224289,1265.29763576441,NA,NA,NA,9682.91147094057,816.302245994437,1751.1147863721,1265.29763576441
"TCGA.30.1891",NA,64.3242335740156,NA,NA,350.283161512105,221.112341114622,2009.32532837598,NA,NA,381.888776591857,2570.44591984958,317.130849433152,844.339499155341,2009.32532837598
"TCGA.23.1124.1",143.867302959611,203.497441956105,NA,69.1265384247102,256.421078486285,37.1489487711977,1573.94924554957,NA,NA,NA,1096.99835544151,NA,300.321764437111,1573.94924554957
"TCGA.10.0931",111.28369681367,NA,NA,NA,368.320033052373,32.6293898704663,466.044752110048,NA,NA,NA,2251.68391130463,31.9392621306359,124.971928668325,466.044752110048
